appid,name,price,developer,publisher,average_forever,median_forever,ccu,genres
1303580,Mars Horizon Demo,0.0,Auroch Digital,The Irregular Corporation,0,0,8,"Indie, Simulation, Strategy"
1303710,KeyWe Demo,0.0,Stonewheat & Sons,Sold Out,0,0,0,"Action, Casual, Indie"
1303750,Launch Break Demo,0.0,BadRez Games,BadRez Games,0,0,0,"Action, Indie"
1303100,Stack Up (or dive trying) Demo,0.0,PixelConflict,PixelConflict,0,0,1,"Casual, Indie"
1303120,Briefcase Inc. Demo,0.0,Çağatay Demir,Çağatay Demir,0,0,0,"Adventure, Indie"
1303290,Hotel R'n'R Demo,0.0,Wolf & Wood Interactive Ltd,Wolf & Wood Interactive Ltd,0,0,1,
1303320,Abacus Finch Demo,0.0,Digital Dream Labs,Digital Dream Labs,0,0,0,"Adventure, Indie"
1303330,Cork The Volcano Demo,0.0,Digital Dream Labs,Digital Dream Labs,0,0,0,"Indie, Strategy"
1303340,Swatch Out! Demo,0.0,Digital Dream Labs,Digital Dream Labs,0,0,0,"Action, Indie"
1302640,Venge Demo,0.0,Ekrcoaster,Ekrcoaster,0,0,1,
1302670,The Director's Cut: DEMO DISC,0.0,VitaliZelenyuk,VitaliZelenyuk,0,0,0,"Action, Adventure, Indie"
1302740,Higher Critters - 1v4 Demo,0.0,BLUE TORCH SOFTWARE,BLUE TORCH SOFTWARE,0,0,0,"Action, Adventure, Casual, Indie, RPG"
1302870,Tails Of Trainspot Demo,,,,0,0,0,
1302880,Qube Qross Demo,0.0,"Poly Poly Games, Kibi Games",Poly Poly Games,0,0,1,
1302980,Relicta Demo,0.0,Mighty Polygon,Ravenscourt,0,0,2,"Action, Adventure, Indie"
1303040,Esothe Demo,0.0,Esothe Team,Esothe Team,0,0,1,"Adventure, Casual, Indie"
1302260,Catlateral Damage: Remeowstered Demo,0.0,"Manekoware, Fire Hose Games",Manekoware,0,0,0,"Action, Casual, Indie, Simulation"
1302350,COSMOS Demo,0.0,Citybuilder Studios,Citybuilder Studios,0,0,0,"Action, Indie"
1302360,Dead Containment Demo,0.0,Beanz Studios,Beanz Studios,0,0,1,
1302390,Hard Bullet Demo,0.0,GexagonVR,GexagonVR,0,0,5,"Action, Adventure, Free to Play, Indie"
1302560,Roses Of Love Demo,0.0,KagariSoft,KagariSoft,0,0,1,"Casual, Free to Play, Indie, Simulation"
1301750,TOHU Demo,0.0,Fireart Games,Fireart Games,0,0,0,"Adventure, Indie"
1301790,Minute of Islands Demo,0.0,Studio Fizbin,Mixtvision,0,0,0,
1302080,Village Fest: Digging Demo,,,,0,0,0,
1302100,Milky Way Prince – The Vampire Star Demo,0.0,"Eyeguys, Lorenzo Redaelli",Santa Ragione,0,0,0,"Adventure, Indie"
1302120,Timelie Demo,,,,0,0,0,
1302140,Seed of Life Demo,0.0,MadLightStudio,MadLightStudio,0,0,0,"Action, Adventure, Casual, Indie, RPG"
1301240,Dragon Extinction Demo,0.0,Xefier Games Inc.,Xefier Games Inc.,0,0,3,"Action, Adventure, Indie, RPG"
1301270,Think_ Demo,0.0,MaxPI,MaxPI,0,0,0,
1301350,Party Animals Demo,0.0,Recreate Games,Source Technology,0,0,0,"Action, Casual, Indie"
1301440,Dragon Extinction VR Demo,0.0,Xefier Games Inc.,Xefier Games Inc.,0,0,0,"Action, Adventure, Indie, RPG"
1301450,Groove Catcher Demo,0.0,Vizmoo,Vizmoo,0,0,1,Indie
1301570,Blunt Force Demo,0.0,Monad Rock,Monad Rock,0,0,0,"Action, Adventure"
1300660,Dinosaur Fossil Hunter Demo 2020,0.0,▲ Pyramid Games,Pyramid Games S.A.,0,0,6,"Action, Adventure, Free to Play, Indie, Simulation"
1300690,Snowtopia Demo,0.0,TeaForTwo,"Goblinz Studio, Fractale",0,0,9,
1300780,DRAG Demo,0.0,Orontes Games,Orontes Games,0,0,5,"Racing, Simulation, Sports"
1300800,Dangerous Lands 2 - Evil Ascension Demo,0.0,Fabio Cunha,Fabio Cunha,0,0,0,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
1300870,Albert's Journey Demo,0.0,Bite My Pixel,Bite My Pixel,0,0,1,"Adventure, Casual, Free to Play, Indie"
1300930,Snowballer Demo,0.0,Church of Bolloxology,Church of Bolloxology,0,0,1,"Action, Racing, Simulation"
1300290,My Lovely Wife Demo,0.0,"GameChanger Studio, Toge Productions","GameChanger Studio, Toge Productions",0,0,1,"Adventure, Casual, Indie, Simulation, Strategy"
1300320,Booth Demo,0.0,Guanpeng Chen,Guanpeng Chen,0,0,0,"Adventure, Indie"
1300400,Drone Swarm - Demo,0.0,stillalive studios,astragon Entertainment,0,0,1,"Indie, Strategy"
1300510,Growbot Demo,0.0,Wabisabi Play,Application Systems Heidelberg,0,0,1,"Adventure, Indie"
1300530,Rift Frigate Demo,0.0,"Action Block SRL, ArtLiminal","Action Block SRL, ArtLiminal",0,0,1,"Action, Indie, Simulation"
1299640,Monorail Stories Demo,0.0,Stelex Software,Stelex Software,0,0,0,"Adventure, Casual, Indie"
1299830,Transfinite Dungeon Demo,0.0,icefill,icefill,0,0,0,
1299920,Casus Demo,0.0,"Spliced Games, LLC","Spliced Games, LLC",0,0,0,"Adventure, Indie, RPG, Strategy"
1300120,Kukui 2 Demo,0.0,Sijawa Production,Sijawa Production,0,0,0,"Casual, Indie, RPG"
1299350,Make Your Kingdom Demo,0.0,"yo_serjio, yo_serjio",yo_serjio,0,0,0,"Adventure, Indie, Simulation, Strategy"
1299440,Matergari: Below Valesia Demo,0.0,Quantum Sufficit,Quantum Sufficit,0,0,0,"Action, Adventure, Casual, RPG"
1299470,Forge and Fight Demo,0.0,Flamebait Games,Flamebait Games,0,0,0,"Action, Casual, Indie, Simulation"
1299570,Zac Zac adventure Demo,0.0,"thefurryking1, tfk1",aspid cat productor musical,0,0,0,"Action, Adventure, Casual, Indie"
1298760,Perilous Warp Demo,0.0,Crystice Softworks,Crystice Softworks,0,0,2,"Action, Indie"
1298800,Papetura Short Demo,0.0,Petums,Petums,0,0,1,Adventure
1298810,GAMECINE Demo,0.0,Microblast Games,Microblast Games,0,0,0,"Action, Adventure, Casual"
1298860,Taimumari 2 Demo,0.0,TERNOX,TERNOX,0,0,0,"Action, Adventure, Free to Play, Indie"
1298910,Welcome to Graymount DEMO,0.0,"MidnightCoffee, Inc.","MidnightCoffee, Inc.",0,0,0,"Action, Adventure, Indie"
1298970,The Employee Demo,0.0,Parallelogram Software,Parallelogram Software,0,0,0,"Action, Indie, Simulation"
1299020,Axeson's Fury VR Demo,0.0,"Matt Randall, Ron Randall",Axeson Games,0,0,0,"Action, Indie"
1298150,Sovereign's Will Demo,0.0,Literal Team,Literal Team,0,0,1,"Indie, RPG, Simulation, Strategy"
1298230,Welcome To Chichester OVN 3 : The Mysterious Affair At The Violet Hotel Demo,0.0,Triority Interactive Novels,Triority Interactive Novels,0,0,0,"Adventure, Casual, Indie"
1298250,Gwan Moon High School Demo,0.0,Studio AWE,Studio AWE,0,0,1,"Adventure, Indie"
1298290,Shikon-X Demo,0.0,Kindermann Corp.,Kindermann Corp.,0,0,0,"Action, Adventure, Casual, Indie"
1298330,Matrix Brain Twister Demo,0.0,Clever AI,Clever AI,0,0,0,"Casual, Indie"
1298370,Zap Blastum Demo,0.0,Shiny Dolphin Games LLC,Shiny Dolphin Games LLC,0,0,0,"Action, Adventure"
1298460,Bleeding Moons Demo,0.0,IAN Games,Phoenix Online Publishing,0,0,1,"Adventure, Indie"
1298570,Aether Way Demo,0.0,Fearless Donut,Fearless Donut,0,0,0,"Action, Indie, Strategy"
1298580,Pull Stay Demo,0.0,Nito Souji,Nito Souji,0,0,5,
1298630,"EVECTOR, Acid Thirst Demo",0.0,KGRVECTOR,KGRVECTOR,0,0,1,Action
1297690,Astrozombies Demo,0.0,Robot Atomico,Robot Atomico,0,0,0,"Action, Adventure, Indie"
1297880,BeatBeat Demo,0.0,Janarik Games LLC,Janarik Games LLC,0,0,0,Indie
1297940,Prehistoric Hunt Demo,0.0,Antiproto Studios,Antiproto Studios,0,0,3,"Action, Adventure, Simulation"
1297980,Sayonara Electric Demo,0.0,KaminGames,KaminGames,0,0,0,"Adventure, Indie"
1298110,C.H.A.S.E.D. Demo,0.0,RoseHoodGames,RoseHoodGames,0,0,1,"Action, Indie"
1298120,Almost My Floor Demo,0.0,Potata Company,Potata Company,0,0,0,
1297150,Defenders of the Camp Demo,0.0,BlackDrop,BlackDrop,0,0,0,"Adventure, Indie"
1297280,The Last Spell Demo,0.0,CCCP,The Arcade Crew,0,0,6,"Indie, RPG, Strategy"
1297290,Windjammers 2 Demo,0.0,Dotemu,Dotemu,0,0,0,"Indie, Sports, Strategy"
1297420,Night and Day Demo,0.0,Ertal Games,Ertal Games,0,0,1,"Casual, Indie"
1297500,ADVERSE Demo,0.0,Loneminded,Loneminded,0,0,1,"Action, Casual, Indie"
1297510,Poly Party Demo,0.0,Daniel Hood,Dhood Productions,0,0,0,"Action, Adventure, Casual, Indie, Racing, Strategy"
1297580,Aquamarine Demo,0.0,Moebial Studios,Moebial Studios,0,0,0,"Adventure, Indie"
1297610,art of rally Demo,0.0,Funselektor Labs,Funselektor Labs,0,0,0,"Action, Indie, Racing, Simulation, Sports"
1296780,Beam Demo,0.0,Binary Impact,Binary Impact,0,0,0,"Action, Indie"
1296800,TANKNAROK Demo,0.0,Polyblock Studio,Polyblock Studio,0,0,0,"Action, Indie"
1296850,//HEX Demo,0.0,Solis Studios,Solis Studios,0,0,1,"Indie, Simulation"
1296910,Skeleton Crew Demo,0.0,Cinder Cone,Modern Wolf,0,0,1,"Action, Adventure, Indie"
1296950,Taskforce Demo,0.0,Cornutopia Software,Cornutopia Software,0,0,0,"Action, Indie, Strategy"
1297020,Sausage Hunter Demo,0.0,Wloop777, khukhrovr,0,0,0,
1297060,Automatica Demo,0.0,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",0,0,0,Indie
1297100,Destroy All Humans! Demo,0.0,"Black Forest Games, Pandemic Studios",THQ Nordic,0,0,4,"Action, Adventure"
1297110,Blazing Sails Demo,0.0,GET UP GAMES,Iceberg Interactive,0,0,0,
1297140,Desperados III Demo,0.0,Mimimi Games,THQ Nordic,0,0,8,Strategy
1296310,Automaton Demo,0.0,CicleInteractive,CicleInteractive,0,0,0,
1296350,Tri6: Infinite Demo,0.0,Clockwork Origins,Clockwork Origins,0,0,1,"Action, Casual, Free to Play, Indie, Racing"
1296380,Strange Aeons Demo,,,,0,0,0,
1296590,Elven Magic Demo,0.0,Daniel Chay,Daniel Chay,0,0,0,"Adventure, RPG"
1295770,Jack Hayes: The Lazarus Sign Demo,0.0,Iphigenia Games by Stefan Ortelbach,Iphigenia Games by Stefan Ortelbach,0,0,0,"Adventure, Indie, RPG"
1295780,Car Trader Simulator Demo,0.0,Live Motion Games,"Live Motion Games, PlayWay S.A.",0,0,6,Simulation
1295940,The Mortuary Assistant Demo,0.0,DarkStone Digital,DarkStone Digital,0,0,2,"Adventure, Indie, Simulation"
1295970,Stronghold: Warlords Demo,0.0,FireFly Studios,FireFly Studios,0,0,1,"Simulation, Strategy"
1295980,Café Rouge Demo,0.0,Sonya Fung,CloudNovel LLC,0,0,1,Casual
1296000,Critters for Sale Demo,0.0,Sonoshee,Sonoshee,0,0,0,"Action, Adventure, Free to Play, Indie"
1296210,R.E.E.L. Demo,0.0,N-Tri Studio,N-Tri Studio,0,0,1,"Casual, Indie, Simulation"
1296240,Arc Defence Demo,0.0,SWS TEAM,SWS TEAM,0,0,0,"Indie, Strategy"
1296270,Open Sorcery: Sea++ Demo,0.0,Abigail Corfman,Open Sorcery Games,0,0,0,"Adventure, Indie"
1295310,Our Secret Below Demo,0.0,DarkStone Digital,DarkStone Digital,0,0,1,"Adventure, Indie"
1295360,LEWDAPOCALYPSE Demo,0.0,KG/AM,KG/AM,0,0,2,"Action, Adventure, Casual, Free to Play"
1295370,Zoo Strikers Demo,0.0,"Big Dream, MikMik",Big Dream,0,0,0,"Action, Adventure, Casual, Free to Play, Indie, Sports"
1295410,Slotracers VR Demo,0.0,Team Irradiated,Team Irradiated,0,0,0,
1295470,UFO Stalker Demo,0.0,Spectre17,Spectre17,0,0,0,"Indie, RPG, Strategy"
1295550,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition DEMO,0.0,Square Enix,Square Enix,0,0,314,
1295590,SpellMaster: The Saga Demo,0.0,Spellbook Creations,Spellbook Creations,0,0,0,
1294840,Get-A-Grip Chip Demo,0.0,Redstart,Redstart,0,0,1,"Action, Adventure, Indie"
1294850,Into A Dream Demo,0.0,Filipe F. Thomaz,Filipe F. Thomaz,0,0,0,"Adventure, Free to Play, Indie"
1294900,My Beautiful Paper Smile Demo,0.0,Two Star Games,V Publishing,0,0,0,"Action, Adventure, Indie"
1294960,Tanuki Sunset Demo,0.0,Rewind Games,Rewind Games,0,0,0,
1294980,Professor Lupo: Ocean (Demo),0.0,BeautiFun Games,BeautiFun Games,0,0,1,"Adventure, Indie"
1295050,Golden Fall 2 Demo,0.0,Ofer Rubinstein,Ofer Rubinstein,0,0,1,"Indie, RPG"
1295090,4th Super Industrial Revolution Wars Demo,0.0,Codeyounglings High Council,Codeyounglings,0,0,0,Strategy
1295150,The Rule of Land: Pioneers Demo,0.0,Horgee Games,Gamera Game,0,0,0,"Action, Adventure, Indie, RPG, Simulation, Strategy"
1295200,Nigate Tale Demo,0.0,Hermit Games,Hermit Games,0,0,2,"Action, Adventure, Indie, RPG"
1294290,Deathbulge: Battle of the Bands Demo,0.0,"Five Houses, Deathbulge","Five Houses, Deathbulge",0,0,3,"Indie, RPG"
1294330,Syystem - The Phantom Train Demo,0.0,Sanctum Games,Cactyys Totem Entertainment,0,0,0,"Adventure, Casual, Indie"
1294400,Bzzzt Demo,0.0,KO.DLL," CINEMAX, s.r.o.",0,0,1,"Action, Adventure, Indie"
1294430,斩妖行 Eastern Exorcist Demo,0.0,wildfiregame,bilibili,0,0,4,"Action, Adventure"
1294490,Zerowood Demo,0.0,leaf studio,leaf studio,0,0,0,"Action, Indie"
1294570,A Painter's Tale Demo,0.0,"Monkeys Tales Studio, Andrea Dresseno, Sofia Abatangelo, Matteo Lollini",IVIPRO,0,0,1,"Adventure, Indie"
1294640,Zombusters Demo,0.0,Retrowax Games,Retrowax Games,0,0,1,"Action, Casual, Indie"
1294700,Dark Lord: Peacemaker Demo,0.0,Sounding Stone / 老奉毊,Sounding Stone / 老奉毊,0,0,1,"Adventure, Casual, Indie, RPG"
1294710,Intern Pursuit Game Demo,0.0,Cat5 Studios,Intern Pursuit LLC,0,0,0,"Action, Indie, Strategy"
1294730,KILL YOUR FRIENDS Demo,0.0,ROBINJAM GAMES,ROBINJAM GAMES,0,0,0,
1294100,Zibbs - Alien Survival Demo,0.0,Mykhail Konokh,Mykhail Konokh,0,0,1,
1293470,幽灵高校 Demo,0.0,血色双眸,血色双眸,0,0,1,"Adventure, Indie"
1293490,Solos Demo,0.0,"Create Something Interesting, Sixty6Games","Create Something Interesting, Sixty6Games",0,0,0,Indie
1293550,Imagine Lifetimes Demo,0.0,Frycandle,Frycandle,0,0,0,"Indie, Simulation"
1293680,Title_Pending Demo,0.0,DEVBEEF,DEVBEEF,0,0,0,Indie
1293770,Creeper World 4 Demo,0.0,Knuckle Cracker,Knuckle Cracker,0,0,126,"Action, Casual, Free to Play, Indie, Simulation, Strategy"
1293810,Xenrai Challenge Mode Demo,0.0,Zenith Edge Studios,Zenith Edge Studios,0,0,0,"Action, Adventure, Casual, Indie, RPG"
1292930,pureya demo,0.0,Majorariatto,Majorariatto,0,0,0,"Action, Casual, Indie"
1292990,Down2Die Demo,0.0,"Joey Malta, Pijellypin",AedionStudio,0,0,0,"Action, Adventure, Casual, Indie, Strategy"
1293010,The Almost Gone Demo,0.0,Happy Volcano,Playdigious,0,0,1,"Adventure, Indie"
1293090,Nerve Demo,0.0,Gunfish Games,Gunfish Games,0,0,1,
1293200,Project Haven Demo,0.0,Foresight Games,Foresight Games,0,0,0,"Indie, RPG, Strategy"
1293210,Something Ate My Alien Demo,0.0,Rokabium Games,Rokabium Games,0,0,0,"Action, Adventure, Casual, Indie"
1293270,For Evelyn Demo,0.0,Kisuarts,Kisuarts,0,0,0,"Adventure, Indie"
1293290,Shing! Demo,0.0,Mass Creation,Mass Creation,0,0,2,"Action, Adventure, Free to Play, Indie"
1292470,Bad Run - Turbo Edition Demo,0.0,"Heabbang Games, Oray Studios",Heabbang Games,0,0,1,
1292530,Crimson Spires Demo,0.0,Woodsy Studio,Woodsy Studio,0,0,1,"Adventure, Indie"
1292570,Kernmantle Demo,0.0,North of Earth,North of Earth,0,0,0,"Adventure, Indie"
1292810,The Rewinder Demo,0.0,MistyMountainStudio,Gamera Game,0,0,6,"Adventure, Indie"
1292820,Cold Shell Demo,0.0,Brutal muse,Brutal muse,0,0,0,"Action, Indie, RPG"
1292830,梦乡 The Dreamcatcher Demo,0.0,Huanlin Games,Huanlin Games,0,0,0,"Adventure, Indie"
1292870,Master Arena (Alpha) Demo,0.0,Powered Games Entertainment,Powered Games Entertainment,0,0,0,"Action, Indie"
1291940,SpinZap Demo,0.0,Enelingos,Enelingos,0,0,0,"Action, Casual, Indie"
1292000,Infernal Radiation Demo,0.0,Asmodev,"Art Games Studio S.A., Ultimate Games S.A.",0,0,1,"Action, Casual, Free to Play, Indie, RPG"
1292330,soundStrider Demo,0.0,shiftBacktick,shiftBacktick,0,0,0,"Action, Adventure, Casual, Indie, Simulation"
1292360,Ato Demo,0.0,Tiny Warrior Games,Tiny Warrior Games,0,0,1,
1292370,LAZR - A Clothformer Demo,0.0,Garrick Campsey,Top Hat Studios Inc,0,0,1,"Action, Indie"
1292380,Thief's Roulette Demo,0.0,hiromu656,Top Hat Studios,0,0,1,"Adventure, Indie, RPG, Simulation"
1291650,Fly Fly Tank Demo,0.0,Cmos Studio,Cmos Studio,0,0,0,"Action, Casual, Free to Play, Indie"
1291820,Stramedia: my_MISADVENTURE Demo,0.0,Nickolai Filipanov & Co.,"Nickolai Filipanov & Co., Good Friend Studios",0,0,1,"Action, Adventure, Indie, RPG, Simulation"
1291270,Cross of Auria Demo,0.0,Hardytier,Hardytier,0,0,0,RPG
1291390,Third Crisis Demo,0.0,Anduo Games,Anduo Games,0,0,3,"Adventure, Indie, RPG"
1291430,House Party Demo (Foreplay Edition),0.0,"Eek Games, LLC","Eek Games, LLC",0,0,10,"Adventure, Casual, Indie, Simulation"
1291580,Hope Demo,0.0,Glusoft,Glusoft,0,0,0,"Adventure, Casual, Indie"
1290810,他人世界末 Demo,0.0,8A studio,昆布科技,0,0,4,"Adventure, Casual, Free to Play, Indie, RPG, Simulation"
1290360,Vampire: The Masquerade — Out for Blood Demo,,,,0,0,0,
1290470,Light Years Apart Demo,0.0,Choice of Games,Choice of Games,0,0,0,"Adventure, Casual, Indie, RPG"
1290500,Shanghai Office Simulator Demo,0.0,机迷工作室,Coconut Island Games,0,0,0,"Casual, Indie, RPG, Simulation, Strategy"
1290020,SCAR Demo,0.0,Savage Studios,Audio Visual Entertainment,0,0,1,"Action, Adventure, Indie"
1290280,Vampire: The Masquerade — Night Road Demo,0.0,Choice of Games,Choice of Games,0,0,3,"Adventure, Casual, Indie, RPG"
1289530,Shuffled Nightmares Demo,0.0,Dark Dimension,Dark Dimension,0,0,0,Indie
1289630,Ring of Fire: Search for a Killer Demo,0.0,Far Few Giants,Far Few Giants,0,0,1,"Adventure, Indie"
1289250,EasySave Backup Demo,0.0,Giovanni Solinas,Giovanni Solinas,0,0,1,Utilities
1379860,Sword Reverie Demo,0.0,Isekai Entertainment,Isekai Entertainment,0,0,0,
1379910,Altered Demo,0.0,Glitchheart,Glitchheart,0,0,1,
1379990,Cyber Factories Demo,0.0,Kanapper,Kanapper,0,0,0,
1379090,Tokyo Re:Connect Demo,0.0,KONEKO,KONEKO,0,0,0,
1379250,Monster Logic Demo,0.0,Blorp Company,Blorp Company,0,0,1,
1379340,Can't Drive This Demo,0.0,Pixel Maniacs,Pixel Maniacs,0,0,0,
1378640,Hell Architect: Demo,0.0,Woodland Games,PlayWay S.A.,0,0,5,
1378770,Wild Wings: Rail Shooter Demo,0.0,Seismic Squirrel,Seismic Squirrel,0,0,0,
1378960,The United SPACE of America Demo,0.0,Fractured Earth Studio,Fractured Earth Studio,0,0,0,
1378970,Lawmage Academy Demo,0.0,Verinius,Verinius,0,0,1,
1379010,Untale: King of Revinia Demo,0.0,MonumentPointStudio,MonumentPointStudio,0,0,1,
1378300,The Citadel Demo,0.0,doekuramori,doekuramori,0,0,1,
1377820,Helvetii Demo,,,,0,0,0,
1378130,NeuroSlicers Pre-Alpha Demo,0.0,Dream Harvest,Dream Harvest,0,0,0,
1377400,The Star Legation Demo,0.0,"Corefun Studios, LLC","Corefun Studios, LLC",0,0,0,
1376780,Usurpator Demo,0.0,REIGEN GAMES OG,REIGEN GAMES OG,0,0,0,
1376330,SpellCaster Demo,0.0,SpellCaster,SpellCaster,0,0,1,
1376380,Traurig Secrets: Prologue Demo,0.0,Nebereal's, Nebereal's,0,0,1,
1376410,War Yards Demo,0.0,Pixel Framers LLC,Pixel Framers LLC,0,0,1,
1376440,War of Velana Demo,0.0,Loreweaver Creativeworks,Loreweaver Creativeworks,0,0,1,
1376600,Domino House Demo,0.0,Purple Cable,Purple Cable,0,0,1,
1375980,Ephemeral Tale Demo,0.0,"Dawdling Dog, ltd.","Dawdling Dog, ltd.",0,0,1,
1376050,Epocria Demo,0.0,Ryan Hasman,Ryan Hasman,0,0,1,
1376100,Refraction Demo,0.0,Universe Zero,Universe Zero,0,0,0,
1376130,Marble Odyssey Demo,0.0,Dot Product Games,Dot Product Games,0,0,1,
1376190,Kosta Projekt Demo,0.0,Dawid tomanek,Dawid tomanek,0,0,1,
1374980,SPORTCON Demo,0.0,妄想惑星,妄想惑星,0,0,1,
1375170,Probe Demo,0.0,Nate Bit Games,Nate Bit Games,0,0,1,
1374530,Guild of Ascension Demo,0.0,WhileOne Productions,WhileOne Productions,0,0,0,
1374780,Smelted Kin Demo,0.0,Microbat Studio,Microbat Studio,0,0,0,
1374180,Maid Mansion Demo,0.0,"Crazy Cactus Entertainment, Belgerum",Critical Bliss,0,0,0,
1374210,Insulated at the bottom Demo,0.0,Waqudoo,Waqudoo,0,0,1,
1374270,Metal Mind Demo,0.0,Whirllaxy Studio,We Need Publishing Help,0,0,0,
1373570,Aethernaut Demo,0.0,Dragon Slumber,Dragon Slumber,0,0,1,
1373730,Rock Paper SHIFT Demo,0.0,Fish Phenomenon,Fish Phenomenon,0,0,0,
1373010,FULLCHOKE Demo,0.0,ROLLINGJ GAMES,ROLLINGJ GAMES,0,0,1,
1373130,Chained Echoes Demo,0.0,Matthias Linda,Deck13,0,0,0,
1373370,Sakura Dimensions Demo,0.0,"Berkin Dag, (BerCh1n)","Berkin Dag, (BerCh1n)",0,0,1,
1372760,Carestia Demo,0.0,River Stone Games,River Stone Games,0,0,0,
1372770,Wildfire Demo,0.0,Sneaky Bastards,Humble Games,0,0,3,"Action, Indie"
1372970,Comic&Picture Shelf Demo,0.0,StudyWellDDU,StudyWellDDU,0,0,0,
1372240,Mech Mechanic Simulator Demo,0.0,Polyslash,Polyslash,0,0,0,
1372340,Eternal Pain: Epiphany Demo,0.0,GDOAD EIS D,GDOAD EIS D,0,0,0,
1372440,Really Bad Flying Machine Demo,0.0,Eyal Hazor (Wormius51),Eyal Hazor (Wormius51),0,0,0,
1371360,Protagonism Demo,0.0,Broken Tools Games,Broken Tools Games,0,0,1,
1370360,Saint Kotar Demo,,,,0,0,0,
1369930,百詰怪軼與金魚 Demo,0.0,kolorogame,kolorogame,0,0,1,
1369940,DOM RUSALOK Demo,0.0,Yakov Butuzoff,Yakov Butuzoff,0,0,0,
1368520,Boom Blaster Demo,0.0,BigBread,BigBread,0,0,1,
1368530,Pangea Survival Demo,0.0,Pangea Development Team,Pangea Development Team,0,0,0,"Action, Adventure, Indie, Massively Multiplayer, Simulation"
1368680,SAWMOUTh Demo,,,,0,0,0,
1368250,三国乱传 Demo,0.0,蓝铂工作室,旅人计划,0,0,2,
1368290,Vesper Demo,0.0,Cordens Interactive,Deck13,0,0,1,
1367870,Narvas Demo,0.0,"Stranga, Tommah",GrabTheGames,0,0,0,
1367440,Lords and Villeins Demo,0.0,Honestly Games,Honestly Games,0,0,2,"Free to Play, Indie, Simulation, Strategy"
1367470,Rogue Summoner Demo,0.0,Gamecraft Studios,Gamecraft Studios,0,0,0,
1367500,Fluid Engine PC Live Wallpaper Demo,0.0,3dm_live_wallpapers,3dm_live_wallpapers,0,0,108,"Simulation, Design & Illustration, Utilities"
1367510,Gordian Rooms: A curious heritage Demo,0.0,Crimsonite Games,Crimsonite Games,0,0,2,"Adventure, Indie"
1366620,Nyanroo The Supercat Demo Version ,0.0,Golden Shelves Software,Golden Shelves Software,0,0,1,"Action, Adventure, Free to Play, Indie"
1366630,RESEARCH and DESTROY - Demo,,,,0,0,0,
1366890,Click Commander Demo,0.0,"Coremedia,inc.","Coremedia,inc.",0,0,0,
1366120,Cyber Seraph Demo,0.0,Cosmic Void,Cosmic Void,0,0,1,"Action, Indie"
1366140,Vampires Dawn 3 Demo,0.0,Alexander Koch,Dawnatic Games,0,0,1,
1366220,Kujlevka Demo,0.0,Callback,Callback,0,0,1,
1365640,BAL Solid Demo,0.0,SeenChan Game,SeenChan Game,0,0,0,Casual
1365790,The Game of The Playful Demo,,,,0,0,0,
1365820,Dungeon Island Demo,0.0,Alessandro Bonomo,Alessandro Bonomo,0,0,0,"Action, Adventure, Casual, Free to Play, Indie, RPG"
1365910,EX_IFE Demo,0.0,Triple Eleven Game Studio,Triple Eleven Game Studio,0,0,0,"Casual, Free to Play, Indie, Simulation"
1364880,Farming Life Demo,0.0,▲ Pyramid Games,"Ultimate Games S.A., Gaming Factory S.A.",0,0,1,
1364910,Castle Flipper Demo,0.0,▲ Pyramid Games,"Ultimate Games S.A., Gaming Factory S.A.",0,0,4,
1364920,ZooKeeper Demo,0.0,▲ Pyramid Games,"Ultimate Games S.A., Gaming Factory S.A.",0,0,2,
1364410,Line Simulator Demo,0.0,Stracos Labs,Stracos LLC,0,0,0,"Action, Adventure, Simulation"
1364530,Mistia -  The Kingdom of Krasten (Demo),0.0,Lunart Studios,Lunart Studios,0,0,0,"Indie, RPG"
1364040,Escape Dungeon Demo,0.0,Hide Games,Hide Games,0,0,5,
1364080,Ziggy The Chaser Demo,0.0,"Dejan Cicic, Savic Srdjan",Pepe Soft,0,0,0,"Adventure, Casual, Indie"
1363720,Project Bullet Demo,,,,0,0,0,
1362820,Keysight Demo,0.0,Jack Sweet,Jack Sweet,0,0,1,"Design & Illustration, Video Production"
1363010,Definitely Sneaky But Not Sneaky Demo,0.0,boxedworks,boxedworks,0,0,1,
1363220,职场浮生记 Demo,0.0,厦门雷云,2P Games,0,0,0,
1363280,Lareissa Everbright Demo,0.0,lusternite,lusternite,0,0,1,
1362530,The Luminous Underground Demo,0.0,Choice of Games,Choice of Games,0,0,0,"Action, Adventure, Casual, Indie, RPG"
1362210,PIGROMANCE Demo,0.0,"OAA, 외계인납치작전",OAA,0,0,1,"Adventure, Indie"
1362230,Bubble Bounce Demo,0.0,TipperNockey,TipperNockey,0,0,0,
1361890,RONY - Rise Of New York Demo,0.0,games mill,games mill,0,0,0,"Action, Indie"
1361940,Spooky Chase Demo,0.0,Burning Goat Studio,Burning Goat Studio,0,0,0,"Action, Adventure, Casual, Indie"
1362060,Cross the Moon Demo,0.0,Patrick Rainville,Patrick Rainville,0,0,0,Indie
1362140,Kirakira stars project Nagisa Demo,0.0,Sushi_soft,Sushi_soft,0,0,1,"Adventure, Casual, Indie"
1361550,Death Trash Demo,,,,0,0,0,
